match_id,player1,player2,elapsed_time,set_no,p1_games,p2_games,SetWinner,game_no,GameWinner,point_no,point_victor,server,p1_score,p2_score,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,ServeNumber
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:09:54,1,2,0,0,3,0,20,1,1,AD,40,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:10:20,1,3,0,0,3,1,21,1,1,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:12:03,1,3,0,0,4,0,22,1,2,15,0,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:12:30,1,3,0,0,4,0,23,2,2,15,15,15,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:13:07,1,3,0,0,4,0,24,1,2,30,15,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:13:29,1,3,0,0,4,0,25,1,2,40,15,17,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:14:06,1,4,0,0,4,1,26,1,2,0,0,18,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:14:51,1,4,0,0,5,0,27,1,1,15,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:15:10,1,4,0,0,5,0,28,1,1,30,0,20,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:15:43,1,4,0,0,5,0,29,1,1,40,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:16:55,1,4,0,0,5,0,30,2,1,40,15,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:17:23,1,5,0,0,5,1,31,1,1,0,0,22,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:19:11,1,5,0,0,6,0,32,1,2,15,0,23,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:19:35,1,5,0,0,6,0,33,2,2,15,15,23,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:19:57,1,5,0,0,6,0,34,1,2,30,15,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:20:46,1,5,0,0,6,0,35,2,2,30,30,24,11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:21:12,1,5,0,0,6,0,36,2,2,30,40,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:21:47,1,5,0,0,6,0,37,1,2,40,40,25,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:22:07,1,5,0,0,6,0,38,2,2,40,AD,25,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:22:43,1,5,0,0,6,0,39,1,2,40,40,26,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:23:00,1,5,0,0,6,0,40,1,2,AD,40,27,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:23:21,1,5,0,0,6,0,41,2,2,40,40,27,14,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:24:00,1,5,0,0,6,0,42,2,2,40,AD,27,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:24:17,1,5,1,0,6,2,43,2,2,0,0,27,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:24:59,1,5,1,0,7,0,44,1,1,15,0,28,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:25:46,1,5,1,0,7,0,45,2,1,15,15,28,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:26:12,1,5,1,0,7,0,46,1,1,30,15,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:26:34,1,5,1,0,7,0,47,1,1,40,15,30,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:27:09,1,6,1,1,7,1,48,1,1,0,0,31,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:29:19,2,0,0,0,1,0,49,1,2,15,0,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:30:05,2,0,0,0,1,0,50,2,2,15,15,32,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:30:41,2,0,0,0,1,0,51,1,2,30,15,33,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:31:38,2,0,0,0,1,0,52,1,2,40,15,34,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:32:06,2,0,0,0,1,0,53,2,2,40,30,34,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:32:42,2,1,0,0,1,1,54,1,2,0,0,35,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:33:38,2,1,0,0,2,0,55,1,1,15,0,36,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:34:08,2,1,0,0,2,0,56,2,1,15,15,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:34:39,2,1,0,0,2,0,57,1,1,30,15,37,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:35:30,2,1,0,0,2,0,58,1,1,40,15,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:35:58,2,2,0,0,2,1,59,1,1,0,0,39,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:36:47,2,2,0,0,3,0,60,2,2,0,15,39,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:37:12,2,2,0,0,3,0,61,2,2,0,30,39,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:37:47,2,2,0,0,3,0,62,1,2,15,30,40,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:38:24,2,2,0,0,3,0,63,2,2,15,40,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:39:36,2,2,1,0,3,2,64,2,2,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:41:07,2,2,1,0,4,0,65,1,1,15,0,41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:41:38,2,2,1,0,4,0,66,1,1,30,0,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:41:57,2,2,1,0,4,0,67,1,1,40,0,43,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:42:14,2,3,1,0,4,1,68,1,1,0,0,44,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:42:48,2,3,1,0,5,0,69,2,2,0,15,44,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:43:26,2,3,1,0,5,0,70,2,2,0,30,44,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:44:01,2,3,1,0,5,0,71,1,2,15,30,45,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:44:33,2,3,1,0,5,0,72,1,2,30,30,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:45:18,2,3,1,0,5,0,73,1,2,40,30,47,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:45:51,2,3,1,0,5,0,74,2,2,40,40,47,27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:46:13,2,3,1,0,5,0,75,1,2,AD,40,48,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:46:35,2,3,1,0,5,0,76,2,2,40,40,48,28,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:47:24,2,3,1,0,5,0,77,1,2,AD,40,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:47:50,2,4,1,0,5,1,78,1,2,0,0,50,28,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:49:37,2,4,1,0,6,0,79,1,1,15,0,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:50:07,2,4,1,0,6,0,80,2,1,15,15,51,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:50:31,2,4,1,0,6,0,81,2,1,15,30,51,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:51:03,2,4,1,0,6,0,82,1,1,30,30,52,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:51:36,2,4,1,0,6,0,83,1,1,40,30,53,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:51:59,2,5,1,0,6,1,84,1,1,0,0,54,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:52:40,2,5,1,0,7,0,85,2,2,0,15,54,31,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:53:19,2,5,1,0,7,0,86,1,2,15,15,55,31,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:54:14,2,5,1,0,7,0,87,1,2,30,15,56,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:54:59,2,5,1,0,7,0,88,2,2,30,30,56,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:55:41,2,5,1,0,7,0,89,2,2,30,40,56,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:56:12,2,5,2,0,7,2,90,2,2,0,0,56,34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:57:48,2,5,2,0,8,0,91,2,1,0,15,56,35,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:58:36,2,5,2,0,8,0,92,1,1,15,15,57,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:59:07,2,5,2,0,8,0,93,2,1,15,30,57,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,0:59:40,2,5,2,0,8,0,94,2,1,15,40,57,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:00:09,2,5,2,0,8,0,95,1,1,30,40,58,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:00:43,2,5,3,0,8,2,96,2,1,0,0,58,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:01:26,2,5,3,0,9,0,97,2,2,0,15,58,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:02:06,2,5,3,0,9,0,98,2,2,0,30,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:02:41,2,5,3,0,9,0,99,1,2,15,30,59,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:03:17,2,5,3,0,9,0,100,1,2,30,30,60,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:03:55,2,5,3,0,9,0,101,1,2,40,30,61,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:04:25,2,5,3,0,9,0,102,2,2,40,40,61,41,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:05:00,2,5,3,0,9,0,103,1,2,AD,40,62,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:06:05,2,5,3,0,9,0,104,2,2,40,40,62,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:06:49,2,5,3,0,9,0,105,2,2,40,AD,62,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:07:28,2,5,3,0,9,0,106,1,2,40,40,63,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:07:53,2,5,3,0,9,0,107,2,2,40,AD,63,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:08:37,2,5,3,0,9,0,108,1,2,40,40,64,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:13:28,2,5,3,0,9,0,109,1,2,AD,40,65,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2403,Jessica Pegula,Lesia Tsurenko,1:14:15,2,6,3,1,9,1,110,1,2,0,0,66,44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:00:00,1,0,0,0,1,0,1,1,2,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:00:25,1,0,0,0,1,0,2,2,2,15,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:00:55,1,0,0,0,1,0,3,2,2,15,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:01:29,1,0,0,0,1,0,4,2,2,15,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:02:09,1,0,0,0,1,0,5,1,2,30,40,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:02:51,1,0,1,0,1,2,6,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:03:49,1,0,1,0,2,0,7,1,1,15,0,3,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:04:16,1,0,1,0,2,0,8,1,1,30,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:04:38,1,0,1,0,2,0,9,2,1,30,15,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:05:17,1,0,1,0,2,0,10,1,1,40,15,5,5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:05:54,1,1,1,0,2,1,11,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:06:32,1,1,1,0,3,0,12,1,2,15,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:06:59,1,1,1,0,3,0,13,2,2,15,15,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:07:25,1,1,1,0,3,0,14,2,2,15,30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:07:48,1,1,1,0,3,0,15,2,2,15,40,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:08:49,1,1,2,0,3,2,16,2,2,0,0,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:10:37,1,1,2,0,4,0,17,2,1,0,15,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:11:06,1,1,2,0,4,0,18,2,1,0,30,7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:11:35,1,1,2,0,4,0,19,1,1,15,30,8,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:12:04,1,1,2,0,4,0,20,1,1,30,30,9,11,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:12:44,1,1,2,0,4,0,21,2,1,30,40,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:13:54,1,1,2,0,4,0,22,1,1,40,40,10,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:14:22,1,1,2,0,4,0,23,2,1,40,AD,10,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:15:13,1,1,3,0,4,2,24,2,1,0,0,10,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:16:09,1,1,3,0,5,0,25,2,2,0,15,10,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:17:03,1,1,3,0,5,0,26,2,2,0,30,10,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:18:11,1,1,3,0,5,0,27,1,2,15,30,11,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:18:54,1,1,3,0,5,0,28,1,2,30,30,12,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:20:11,1,1,3,0,5,0,29,2,2,30,40,12,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:21:03,1,1,4,0,5,2,30,2,2,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:22:41,1,1,4,0,6,0,31,1,1,15,0,13,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:23:23,1,1,4,0,6,0,32,2,1,15,15,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:23:57,1,1,4,0,6,0,33,1,1,30,15,14,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:24:30,1,1,4,0,6,0,34,1,1,40,15,15,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:24:51,1,1,4,0,6,0,35,2,1,40,30,15,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:25:13,1,1,4,0,6,0,36,2,1,40,40,15,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:25:39,1,1,4,0,6,0,37,2,1,40,AD,15,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:26:08,1,1,5,0,6,2,38,2,1,0,0,15,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:26:48,1,1,5,0,7,0,39,2,2,0,15,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:27:20,1,1,5,0,7,0,40,1,2,15,15,16,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:27:52,1,1,5,0,7,0,41,1,2,30,15,17,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:28:50,1,1,5,0,7,0,42,2,2,30,30,17,25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:29:31,1,1,5,0,7,0,43,1,2,40,30,18,25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:30:09,1,1,5,0,7,0,44,2,2,40,40,18,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:30:58,1,1,5,0,7,0,45,1,2,AD,40,19,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:31:31,1,2,5,0,7,1,46,1,2,0,0,20,26,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:33:15,1,2,5,0,8,0,47,2,1,0,15,20,27,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:33:37,1,2,5,0,8,0,48,2,1,0,30,20,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2023-wimbledon-2404,Marketa Vondrousova,Marie Bouzkova,0:34:12,1,2,5,0,8,0,49,2,1,0,40,20,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
